Video ID,PhraseEmoji
2020-0205-103411-085425,"[{""phrase"": ""cars and buses moving on road"", ""emoji"": 🚌}, {""phrase"": ""vehicles moving under bridge"", ""emoji"": 🌉}, {""phrase"": ""buses moving on urban road"", ""emoji"": 🚌}, {""phrase"": ""cars driving on city street"", ""emoji"": 🚗}, {""phrase"": ""large buses in motion on road"", ""emoji"": 🚌}]"
2020-0225-102455-006548,"[{""phrase"": ""large dump truck driving down city street"", ""emoji"": '🚚'}, {""phrase"": ""truck passing by other vehicles and pedestrians"", ""emoji"": '🚶‍♀️'}, {""phrase"": ""cars and bus in busy traffic situation"", ""emoji"": '🚌'}, {""phrase"": ""pedestrians walking on city street"", ""emoji"": '🚶‍♂️'}, {""phrase"": ""truck driving by buildings and infrastructure"", ""emoji"": '🏙️'}]"
2020-0204-103442-033576,"[{""phrase"": ""truck driving on highway"", ""emoji"": '🚚'}, {""phrase"": ""truck moving on multi lane road"", ""emoji"": '🚗'}, {""phrase"": ""truck under highway overpass"", ""emoji"": '🌉'}, {""phrase"": ""truck on suburban highway"", ""emoji"": '🚚'}, {""phrase"": ""white truck on urban road"", ""emoji"": '🚗'}]"
2020-0227-153144-032150,"[{""phrase"": ""cars driving down city street"", ""emoji"": '🚗'}, {""phrase"": ""vehicles navigating urban environment"", ""emoji"": '🚌'}, {""phrase"": ""van moving on city road"", ""emoji"": '🚐'}, {""phrase"": ""cars adhering to traffic regulations"", ""emoji"": '🚫'}, {""phrase"": ""vehicles passing no entry sign"", ""emoji"": '🚫'}]"
2020-0131-135401-008606,"[{""phrase"": ""truck driving down city street"", ""emoji"": '🚚'}, {""phrase"": ""pedestrians walking on sidewalk"", ""emoji"": '🚶'}, {""phrase"": ""person near truck making delivery"", ""emoji"": '📦'}, {""phrase"": ""people waiting near shops and restaurants"", ""emoji"": '🛍️'}, {""phrase"": ""truck making pickup on busy street"", ""emoji"": '🚐'}]"
2020-0213-143552-044637,"[{""phrase"": ""truck and car moving on city street"", ""emoji"": 🚚}, {""phrase"": ""vehicles moving through urban environment"", ""emoji"": 🏙️}, {""phrase"": ""trees lining busy city street"", ""emoji"": 🌳}, {""phrase"": ""pedestrians walking on urban sidewalk"", ""emoji"": 👣}, {""phrase"": ""vehicles driving past apartment complexes"", ""emoji"": 🏢}]"
2020-0214-102601-068772,"[{""phrase"": ""car moving on suburban road"", ""emoji"": '🚗'}, {""phrase"": ""car driving through residential area"", ""emoji"": '🏠'}, {""phrase"": ""sedan moving forward on road"", ""emoji"": '🚗'}, {""phrase"": ""car in motion on suburban street"", ""emoji"": '🚗'}, {""phrase"": ""standard sedan driving down road"", ""emoji"": '🚗'}]"
2020-0203-114632-042480,"[{""phrase"": ""cars moving along urban road"", ""emoji"": '🚗'}, {""phrase"": ""truck moving on city street"", ""emoji"": '🚚'}, {""phrase"": ""vehicles moving past buildings"", ""emoji"": '🏙️'}, {""phrase"": ""cars and truck in city traffic"", ""emoji"": '🚗'}, {""phrase"": ""vehicles flowing through urban environment"", ""emoji"": '🚗'}]"
titan-clip_1345_000486,"[{""phrase"": ""delivery truck parked on city street"", ""emoji"": '🚚'}, {""phrase"": ""van parked near urban buildings"", ""emoji"": '🚐'}, {""phrase"": ""people near parked trucks on street"", ""emoji"": '👥'}, {""phrase"": ""trees lining urban city street"", ""emoji"": '🌳'}, {""phrase"": ""individuals near delivery vehicles"", ""emoji"": '👨'}]"
titan-clip_31_000348,"[{""phrase"": ""men in white shirts walking in line"", ""emoji"": '👕'}, {""phrase"": ""group of men walking down city street"", ""emoji"": '🚶‍♂️'}, {""phrase"": ""men in black pants walking together"", ""emoji"": '👖'}, {""phrase"": ""procession of men in white shirts"", ""emoji"": '🕊️'}, {""phrase"": ""men walking in line on urban street"", ""emoji"": '🏙️'}]"
2020-0204-103442-018677,"[{""phrase"": ""white SUV moving on city street"", ""emoji"": 🚗}, {""phrase"": ""pedestrian walking on urban street"", ""emoji"": 👥}, {""phrase"": ""vehicles passing under city bridge"", ""emoji"": 🌉}, {""phrase"": ""cars and buses on city road"", ""emoji"": 🚌}, {""phrase"": ""SUV with license plate driving on street"", ""emoji"": 📈}]"
2020-0228-102841-064910,"[{""phrase"": ""bus driving down city street"", ""emoji"": '🚌'}, {""phrase"": ""pedestrians walking on city sidewalk"", ""emoji"": '🚶‍♀️'}, {""phrase"": ""bus picking up passengers at traffic light"", ""emoji"": '🛑'}, {""phrase"": ""people waiting at bus stop in front of buildings"", ""emoji"": '🏢'}, {""phrase"": ""airport limousine bus in urban environment"", ""emoji"": '🗼️'}]"
2020-0212-102546-074988,"[{""phrase"": ""dump truck driving down road"", ""emoji"": ""🚚""}, {""phrase"": ""truck with safety barrier extended"", ""emoji"": ""⚠️""}, {""phrase"": ""construction vehicle on urban road"", ""emoji"": ""🏗️""}, {""phrase"": ""truck with open-top container moving"", ""emoji"": ""🚮""}, {""phrase"": ""dump truck in suburban area"", ""emoji"": ""🏠""}]"
2020-0214-145407-069766,"[{""phrase"": ""cars driving on right side of road"", ""emoji"": 🚗}, {""phrase"": ""pedestrians navigating urban landscape"", ""emoji"": 👥}, {""phrase"": ""vehicles moving through city street"", ""emoji"": 🚚}, {""phrase"": ""traffic lights lining city road"", ""emoji"": ⚡️}, {""phrase"": ""cars following white arrow sign"", ""emoji"": ➡️}]"
2020-0226-140503-014795,"[{""phrase"": ""cars driving on city street"", ""emoji"": '🚗'}, {""phrase"": ""truck driving down urban street"", ""emoji"": '🚚'}, {""phrase"": ""vehicles in motion on city road"", ""emoji"": '🛣️'}, {""phrase"": ""city street lined with buildings"", ""emoji"": '🏙️'}, {""phrase"": ""cars moving on cloudy day street"", ""emoji"": '☁️'}]"
2020-0218-103119-042207,"[{""phrase"": ""truck driving down urban street"", ""emoji"": ""🚚""}, {""phrase"": ""delivery truck on city road"", ""emoji"": ""🚚""}, {""phrase"": ""white truck moving down road"", ""emoji"": ""🚚""}, {""phrase"": ""box truck in urban setting"", ""emoji"": ""🚚""}, {""phrase"": ""truck traveling on city street"", ""emoji"": ""🚚""}]"
2020-0205-103411-097043,"[{""phrase"": ""cars moving on multi-lane road"", ""emoji"": 🚗}, {""phrase"": ""trucks in motion on city street"", ""emoji"": 🚚}, {""phrase"": ""vehicles in different lanes"", ""emoji"": 🚗}, {""phrase"": ""cars and trucks in urban environment"", ""emoji"": 🌆}, {""phrase"": ""traffic on city street"", ""emoji"": 🚗}]"
titan-clip_736_000012,"[{""phrase"": ""person standing next to white truck"", ""emoji"": ""🚚""}, {""phrase"": ""person walking away from camera"", ""emoji"": ""🚶""}, {""phrase"": ""bicycle leaning against building"", ""emoji"": ""🚴""}, {""phrase"": ""traditional wooden archway spanning street"", ""emoji"": ""🏯""}, {""phrase"": ""row of shops and buildings in background"", ""emoji"": ""🏢""}]"
2020-0214-102601-064158,"[{""phrase"": ""cars driving down city street"", ""emoji"": 🚗}, {""phrase"": ""truck parked on city street"", ""emoji"": 🚚}, {""phrase"": ""bare trees lining city street"", ""emoji"": 🌳}, {""phrase"": ""vehicles driving past buildings"", ""emoji"": 🏢}, {""phrase"": ""diverse cars on urban road"", ""emoji"": 🚗}]"
titan-clip_899_000546,"[{""phrase"": ""people walking on city sidewalk"", ""emoji"": ""🚶""}, {""phrase"": ""pedestrians on busy street sidewalk"", ""emoji"": ""👥""}, {""phrase"": ""people carrying handbags on sidewalk"", ""emoji"": ""👜""}, {""phrase"": ""shops lining city street sidewalk"", ""emoji"": ""🏢""}, {""phrase"": ""people walking on sunny city street"", ""emoji"": ""☀️""}]"
2020-0127-132751-082750,"[{""phrase"": ""military truck driving down city street"", ""emoji"": '🚚'}, {""phrase"": ""large truck moving through urban environment"", ""emoji"": '🏙️'}, {""phrase"": ""truck driving on street with buildings"", ""emoji"": '🏗️'}, {""phrase"": ""military vehicle on city street with clear sky"", ""emoji"": '✈️'}, {""phrase"": ""large military truck in cityscape"", ""emoji"": '🚛'}]"
2020-0214-102601-049455,"[{""phrase"": ""cars driving in underground garage"", ""emoji"": 🚗}, {""phrase"": ""cars navigating parking garage lanes"", ""emoji"": 🚗}, {""phrase"": ""cars moving in concrete structure"", ""emoji"": 🚗}, {""phrase"": ""cars driving with headlights on"", ""emoji"": ⚡️}, {""phrase"": ""cars flowing through parking facility"", ""emoji"": 🚗}]"
2020-0226-140503-094897,"[{""phrase"": ""cars driving down city street"", ""emoji"": 🚗}, {""phrase"": ""trucks waiting at traffic light"", ""emoji"": 🚚}, {""phrase"": ""motorcycle stopped at urban street"", ""emoji"": 🛵}, {""phrase"": ""vehicles on commercial city street"", ""emoji"": 🚗}, {""phrase"": ""cars moving past urban buildings"", ""emoji"": 🏙️}]"
2020-0227-104226-039632,"[{""phrase"": ""vehicles navigating urban environment"", ""emoji"": '🚗'}, {""phrase"": ""pedestrians crossing at crosswalks"", ""emoji"": '🚶‍♀️'}, {""phrase"": ""cars and trucks in motion"", ""emoji"": '🚚'}, {""phrase"": ""people walking along sidewalks"", ""emoji"": '🚶‍♂️'}, {""phrase"": ""trees lining city street"", ""emoji"": '🌳'}]"
2020-0203-154554-019173,"[{""phrase"": ""bus driving on city street"", ""emoji"": 🚌}, {""phrase"": ""car moving in opposite direction"", ""emoji"": 🚗}, {""phrase"": ""truck parked on city street"", ""emoji"": 🚚}, {""phrase"": ""pedestrians walking on city sidewalk"", ""emoji"": 👣}, {""phrase"": ""buildings and signs in urban area"", ""emoji"": 🏙️}]"
2020-0217-144444-004781,"[{""phrase"": ""yellow taxi driving towards camera"", ""emoji"": '🚕'}, {""phrase"": ""black SUV moving away from camera"", ""emoji"": '🚗'}, {""phrase"": ""pedestrians walking on city sidewalk"", ""emoji"": '🚶'}, {""phrase"": ""vehicles moving on urban street"", ""emoji"": '🚌'}, {""phrase"": ""truck and bus in city traffic"", ""emoji"": '🚚'}]"
2020-0228-150133-034850,"[{""phrase"": ""cars driving down city street"", ""emoji"": ""🚗""}, {""phrase"": ""cars varying in size and color"", ""emoji"": ""🚗""}, {""phrase"": ""people going about daily routines"", ""emoji"": ""👥""}, {""phrase"": ""pedestrians walking on city street"", ""emoji"": ""🚶""}, {""phrase"": ""vehicles moving on urban street"", ""emoji"": ""🚌""}]"
titan-clip_175_000048,"[{""phrase"": ""people walking on city sidewalk"", ""emoji"": '🚶'}, {""phrase"": ""cars and truck moving on city street"", ""emoji"": '🚚'}, {""phrase"": ""pedestrians carrying umbrellas on sidewalk"", ""emoji"": '☂️'}, {""phrase"": ""vehicles navigating through city streets"", ""emoji"": '🚗'}, {""phrase"": ""people going about daily routines in city"", ""emoji"": '🏙️'}]"
2020-0220-102630-042112,"[{""phrase"": ""trucks parked on city street"", ""emoji"": '🚚'}, {""phrase"": ""vehicles and pedestrians on urban road"", ""emoji"": '🚗'}, {""phrase"": ""trucks waiting on busy city street"", ""emoji"": '🛑'}, {""phrase"": ""cars and people on city street"", ""emoji"": '🚗'}, {""phrase"": ""trucks stationary on city road"", ""emoji"": '🚧'}]"
2020-0131-135401-003652,"[{""phrase"": ""large truck driving down city street"", ""emoji"": ""🚚""}, {""phrase"": ""truck passing by a building balcony"", ""emoji"": ""🏢""}, {""phrase"": ""vehicles and pedestrians on city street"", ""emoji"": ""🚗""}, {""phrase"": ""truck following flow of traffic"", ""emoji"": ""🚦""}, {""phrase"": ""truck with red number on city street"", ""emoji"": ""🚚""}]"
2020-0226-101332-007332,"[{""phrase"": ""blue car driving down city street"", ""emoji"": 🚗}, {""phrase"": ""car moving towards traffic lights"", ""emoji"": ⚠️}, {""phrase"": ""city street lined with buildings"", ""emoji"": 🏙️}, {""phrase"": ""blue car on urban road"", ""emoji"": 🚗}, {""phrase"": ""car driving near traffic lights"", ""emoji"": ⚠️}]"
2020-0129-105040-034321,"[{""phrase"": ""cyclist pedaling across crosswalk"", ""emoji"": 🚴}, {""phrase"": ""pedestrian walking near cyclist"", ""emoji"": 👣}, {""phrase"": ""cyclist and pedestrian at crosswalk"", ""emoji"": 🚶}, {""phrase"": ""bicycle and pedestrian in crosswalk"", ""emoji"": 🚴}, {""phrase"": ""cyclists and pedestrians in city"", ""emoji"": 🚴}]"
2020-0228-102841-062254,"[{""phrase"": ""cars driving on one-way street"", ""emoji"": 🚗}, {""phrase"": ""drivers navigating city traffic"", ""emoji"": 👥}, {""phrase"": ""vehicles moving on urban road"", ""emoji"": 🚌}, {""phrase"": ""truck driving in city center"", ""emoji"": 🚚}, {""phrase"": ""cars moving on wide city street"", ""emoji"": 🚗}]"
titan-clip_690_000276,"[{""phrase"": ""people walking on sidewalk"", ""emoji"": '🚶'}, {""phrase"": ""pedestrians crossing at crosswalk"", ""emoji"": '🚦'}, {""phrase"": ""people carrying backpacks and handbags"", ""emoji"": '🎒'}, {""phrase"": ""shops and restaurants lining street"", ""emoji"": '🏙️'}, {""phrase"": ""individuals engaged in conversation"", ""emoji"": '💬'}]"
2020-0214-102601-072476,"[{""phrase"": ""cars and trucks driving on road"", ""emoji"": 🚗}, {""phrase"": ""vehicles moving on urban street"", ""emoji"": 🚚}, {""phrase"": ""traffic lights on city street"", ""emoji"": ⚠️}, {""phrase"": ""diverse vehicles on busy street"", ""emoji"": 🛣️}, {""phrase"": ""cars driving past city buildings"", ""emoji"": 🏙️}]"
2020-0226-140503-040863,"[{""phrase"": ""silver van driving on city street"", ""emoji"": 🚐}, {""phrase"": ""van navigating through city traffic"", ""emoji"": 🚗}, {""phrase"": ""vehicles waiting at city traffic light"", ""emoji"": 🚦}, {""phrase"": ""bus standing still in city traffic"", ""emoji"": 🚌}, {""phrase"": ""cars stopped on city street"", ""emoji"": 🚗}]"
2020-0228-150133-051919,"[{""phrase"": ""cars driving down city street"", ""emoji"": '🚗'}, {""phrase"": ""trucks moving in one direction"", ""emoji"": '🚚'}, {""phrase"": ""trees lining urban street"", ""emoji"": '🌳'}, {""phrase"": ""vehicles passing by buildings"", ""emoji"": '🏢'}, {""phrase"": ""cars moving on one-way street"", ""emoji"": '🚗'}]"
2020-0204-103442-013476,"[{""phrase"": ""cars and buses moving on city street"", ""emoji"": 🚌}, {""phrase"": ""people carrying handbags walking on sidewalk"", ""emoji"": 👜}, {""phrase"": ""vehicles moving in both directions on road"", ""emoji"": 🚗}, {""phrase"": ""pedestrians walking on sidewalk in front of buildings"", ""emoji"": 🏢}, {""phrase"": ""trucks driving on city street with pedestrians"", ""emoji"": 🚚}]"
2020-0227-153144-024865,"[{""phrase"": ""cars moving on city street"", ""emoji"": 🚗}, {""phrase"": ""vehicles passing by tall buildings"", ""emoji"": 🏢}, {""phrase"": ""buses and trucks on urban road"", ""emoji"": 🚌}, {""phrase"": ""city street lined with trees"", ""emoji"": 🌳}, {""phrase"": ""vehicles driving through cityscape"", ""emoji"": 🚐}]"
2020-0205-103411-063794,"[{""phrase"": ""cars driving down city street"", ""emoji"": 🚗}, {""phrase"": ""trucks driving on urban road"", ""emoji"": 🚚}, {""phrase"": ""people walking on city sidewalk"", ""emoji"": 👥}, {""phrase"": ""trees lining city street"", ""emoji"": 🌳}, {""phrase"": ""vehicles driving past city buildings"", ""emoji"": 🏙️}]"
2020-0207-151349-015717,"[{""phrase"": ""large truck with flatbed trailer in parking lot"", ""emoji"": ""🚚""}, {""phrase"": ""gray truck parked next to white van"", ""emoji"": ""🚗""}, {""phrase"": ""vehicles parked in front of glass building"", ""emoji"": ""🏢""}, {""phrase"": ""truck and van in urban parking lot"", ""emoji"": ""🚚""}, {""phrase"": ""white van with visible license plate in parking lot"", ""emoji"": ""🚗""}]"
titan-clip_313_000438,"[{""phrase"": ""people walking alone on sidewalk"", ""emoji"": '🚶‍♂️'}, {""phrase"": ""trees lining city street"", ""emoji"": '🌳'}, {""phrase"": ""individuals in pairs walking downtown"", ""emoji"": '👫'}, {""phrase"": ""city dwellers walking near tall buildings"", ""emoji"": '🏙️'}, {""phrase"": ""group of people walking on urban street"", ""emoji"": '🚶‍♀️'}]"
titan-clip_1124_000318,"[{""phrase"": ""red truck parked on city street"", ""emoji"": ""🚚""}, {""phrase"": ""pedestrians walking on sidewalk"", ""emoji"": ""🚶‍♀️""}, {""phrase"": ""people walking in front of buildings"", ""emoji"": ""🏢""}, {""phrase"": ""truck waiting on quiet city street"", ""emoji"": ""🚨""}, {""phrase"": ""city street with diverse architecture"", ""emoji"": ""🏙️""}]"
